student_id,satisfaction_rating,support_ticket_raised
STU101268,4.2,0
STU101269,5.0,1
STU101270,3.3,2
STU101271,4.8,0
STU101272,4.3,0
STU101273,4.2,0
STU101274,5.0,0
STU101275,5.0,1
STU101276,4.8,1
STU101277,4.1,1
STU101278,5.0,0
STU101279,4.2,1
STU101280,5.0,3
STU101281,4.2,0
STU101282,4.5,1
STU101283,4.8,3
STU101284,5.0,1
STU101285,4.6,1
STU101286,4.7,0
STU101287,4.1,1
STU101288,4.9,1
STU101289,3.6,0
STU101290,3.5,0
STU101291,5.0,0
STU101292,4.8,0
STU101293,4.1,1
STU101294,4.4,2
STU101295,4.3,3
STU101296,3.4,0
STU101297,2.7,1
STU101298,4.4,1
STU101299,3.9,0
STU101300,5.0,0
STU101301,3.0,1
STU101302,3.9,0
STU101303,3.7,2
STU101304,3.7,0
STU101305,3.3,2
STU101306,5.0,3
STU101307,5.0,0
STU101308,5.0,0
STU101309,4.9,0
STU101310,3.7,4
STU101311,3.3,1
STU101312,5.0,0
STU101313,3.5,2
STU101314,4.5,0
STU101315,5.0,0
STU101316,4.4,3
STU101317,5.0,2
STU101318,5.0,1
STU101319,4.7,2
STU101320,3.9,0
STU101321,5.0,2
STU101322,4.6,1
STU101323,3.7,0
STU101324,2.2,2
STU101325,5.0,0
STU101326,3.0,1
STU101327,3.5,0
STU101328,5.0,0
STU101329,4.8,0
STU101330,3.8,1
STU101331,2.6,1
STU101332,4.1,0
STU101333,5.0,2
STU101334,3.3,1
STU101335,4.7,0
STU101336,3.7,2
STU101337,3.3,1
STU101338,5.0,3
STU101339,4.2,0
STU101340,2.7,2
STU101341,3.6,0
STU101342,4.8,0
STU101343,3.8,0
STU101344,5.0,1
STU101345,4.5,3
STU101346,4.6,0
STU101347,3.3,0
STU101348,5.0,1
STU101349,5.0,1
STU101350,5.0,1
STU101351,3.9,2
STU101352,4.3,1
STU101353,2.8,0
STU101354,5.0,2
STU101355,2.4,1
STU101356,5.0,0
STU101357,4.6,0
STU101358,3.9,2
STU101359,3.5,0
STU101360,5.0,1
STU101361,3.5,0
STU101362,3.3,2
STU101363,4.1,0
STU101364,4.9,2
STU101365,3.6,1
STU101366,4.0,0
STU101367,3.2,3
STU101368,4.6,2
STU101369,4.4,4
STU101370,4.4,1
STU101371,5.0,1
STU101372,5.0,0
STU101373,3.3,1
STU101374,4.4,0
STU101375,4.8,0
STU101376,3.8,0
STU101377,4.9,0
STU101378,4.9,1
STU101379,2.8,2
STU101380,5.0,0
STU101381,3.5,2
STU101382,4.5,2
STU101383,3.1,2
STU101384,4.0,0
STU101385,3.8,0
STU101386,5.0,2
STU101387,3.6,1
STU101388,3.2,0
STU101389,4.1,0
STU101390,5.0,0
STU101391,4.3,1
STU101392,3.6,0
STU101393,5.0,1
STU101394,5.0,1
STU101395,3.5,1
STU101396,2.9,0
STU101397,5.0,2
STU101398,3.6,2
STU101399,3.9,0
STU101400,5.0,0
STU101401,3.7,0
STU101402,5.0,1
STU101403,3.8,0
STU101404,4.2,0
STU101405,4.3,0
STU101406,4.4,1
STU101407,2.7,0
STU101408,5.0,0
STU101409,4.5,0
STU101410,3.5,1
STU101411,4.3,1
STU101412,5.0,0
STU101413,5.0,2
STU101414,3.7,0
STU101415,3.5,1
STU101416,5.0,1
STU101417,2.6,3
STU101418,4.9,2
STU101419,5.0,1
STU101420,3.5,0
STU101421,4.3,0
STU101422,3.2,1
STU101423,4.1,0
STU101424,4.4,1
STU101425,1.9,0
STU101426,4.2,2
STU101427,2.6,3
STU101428,2.7,1
STU101429,3.4,1
STU101430,3.9,1
STU101431,4.5,1
STU101432,4.1,2
STU101433,4.6,1
STU101434,5.0,0
STU101435,3.3,1
STU101436,4.7,0
STU101437,3.6,1
STU101438,4.4,2
STU101439,4.1,0
STU101440,4.3,0
STU101441,4.3,1
STU101442,3.4,0
STU101443,4.9,0
STU101444,3.5,1
STU101445,5.0,1
STU101446,4.4,0
STU101447,4.7,1
STU101448,5.0,0
STU101449,4.4,2
STU101450,4.0,0
STU101451,4.3,2
STU101452,3.2,2
STU101453,4.6,1
STU101454,4.0,1
STU101455,4.1,2
STU101456,3.5,0
STU101457,4.6,0
STU101458,3.9,2
STU101459,3.5,1
STU101460,5.0,0
STU101461,4.3,0
STU101462,3.4,1
STU101463,4.6,0
STU101464,4.0,1
STU101465,4.1,0
STU101466,3.1,1
STU101467,4.5,1
STU101468,4.8,0
STU101469,4.3,0
STU101470,4.9,1
STU101471,4.1,0
STU101472,2.4,1
STU101473,3.8,1
STU101474,3.9,3
STU101475,4.2,1
STU101476,3.5,3
STU101477,3.4,0
STU101478,5.0,0
STU101479,4.5,0
STU101480,4.5,1
STU101481,3.1,1
STU101482,4.4,3
STU101483,5.0,0
STU101484,4.4,1
STU101485,3.9,1
STU101486,3.1,0
STU101487,5.0,1
STU101488,4.4,0
STU101489,3.3,1
STU101490,4.9,1
STU101491,4.1,0
STU101492,3.5,0
STU101493,4.5,0
STU101494,4.3,0
STU101495,4.1,2
STU101496,3.9,0
STU101497,4.6,0
STU101498,4.5,2
STU101499,5.0,0
STU101500,4.2,2
STU101501,4.8,0
STU101502,4.3,0
STU101503,3.8,0
STU101504,3.7,2
STU101505,4.3,0
STU101506,4.0,1
STU101507,3.5,2
STU101508,5.0,2
STU101509,4.4,0
STU101510,4.8,1
STU101511,3.8,0
STU101512,4.2,0
STU101513,4.2,1
STU101514,4.9,0
STU101515,4.7,0
STU101516,1.8,0
STU101517,4.1,0
STU101518,3.5,0
STU101519,3.5,2
STU101520,4.7,2
STU101521,3.9,1
STU101522,5.0,1
STU101523,3.2,0
STU101524,4.4,1
STU101525,4.5,0
STU101526,3.7,1
STU101527,2.1,2
STU101528,3.0,0
STU101529,5.0,0
STU101530,4.0,0
STU101531,3.9,1
STU101532,4.0,0
STU101533,3.9,0
STU101534,4.1,1
STU101535,4.4,1
STU101536,3.9,0
STU101537,3.5,1
STU101538,3.8,2
STU101539,4.2,0
STU101540,3.9,1
STU101541,4.7,1
STU101542,4.4,3
STU101543,4.0,1
STU101544,5.0,0
STU101545,3.3,2
STU101546,5.0,0
STU101547,5.0,1
STU101548,3.8,2
STU101549,5.0,1
STU101550,5.0,1
STU101551,3.8,2
STU101552,4.1,0
STU101553,3.8,0
STU101554,4.6,0
STU101555,4.0,1
STU101556,3.8,0
STU101557,3.9,0
STU101558,3.6,1
STU101559,3.5,1
STU101560,4.6,0
STU101561,4.3,2
STU101562,4.9,1
STU101563,3.1,3
STU101564,3.4,2
STU101565,4.1,0
STU101566,5.0,1
STU101567,5.0,2
STU101568,4.6,0
STU101569,5.0,0
STU101570,2.0,1
STU101571,4.5,0
STU101572,2.8,0
STU101573,4.3,2
STU101574,3.7,4
STU101575,4.3,1
STU101576,4.5,1
STU101577,2.8,0
STU101578,4.7,2
STU101579,4.7,0
STU101580,3.6,0
STU101581,4.0,0
STU101582,4.8,0
STU101583,3.7,2
STU101584,3.8,0
STU101585,4.2,1
STU101586,4.7,0
STU101587,5.0,1
STU101588,4.9,2
STU101589,4.2,2
STU101590,3.1,0
STU101591,4.2,1
STU101592,4.1,1
STU101593,4.2,0
STU101594,2.3,1
STU101595,3.5,1
STU101596,3.4,0
STU101597,3.6,1
STU101598,3.9,1
STU101599,4.9,2
STU101600,3.6,0
STU101601,4.0,1
STU101602,3.0,2
STU101603,5.0,2
STU101604,4.4,0
STU101605,2.7,3
STU101606,3.5,1
STU101607,5.0,0
STU101608,3.2,0
STU101609,3.1,1
STU101610,4.2,0
STU101611,3.8,1
STU101612,4.8,2
STU101613,3.9,0
STU101614,4.3,1
STU101615,5.0,0
STU101616,4.2,1
STU101617,4.1,1
STU101618,4.4,0
STU101619,3.5,0
STU101620,4.1,1
STU101621,5.0,2
STU101622,4.8,0
STU101623,3.0,0
STU101624,3.8,0
STU101625,3.1,6
STU101626,5.0,0
STU101627,2.5,1
STU101628,3.6,0
STU101629,4.6,0
STU101630,2.4,1
STU101631,3.8,0
STU101632,4.1,2
STU101633,4.1,2
STU101634,3.5,0
STU101635,3.5,1
STU101636,2.9,1
STU101637,4.3,2
STU101638,4.9,0
STU101639,4.9,0
STU101640,5.0,0
STU101641,5.0,0
STU101642,4.8,0
STU101643,3.6,3
STU101644,3.3,0
STU101645,4.9,1
STU101646,4.9,0
STU101647,3.7,2
STU101648,4.0,2
STU101649,5.0,1
STU101650,3.2,0
STU101651,3.4,1
STU101652,5.0,0
STU101653,5.0,1
STU101654,3.5,1
STU101655,3.0,1
STU101656,4.6,4
STU101657,4.1,1
STU101658,3.9,0
STU101659,5.0,3
STU101660,5.0,0
STU101661,4.4,0
STU101662,3.9,1
STU101663,2.9,2
STU101664,4.2,1
STU101665,4.5,2
STU101666,3.3,0
STU101667,4.5,0
STU101668,3.9,1
STU101669,4.6,2
STU101670,2.8,1
STU101671,3.8,0
STU101672,4.1,1
STU101673,5.0,1
STU101674,4.0,0
STU101675,5.0,1
STU101676,5.0,0
STU101677,3.5,1
STU101678,3.3,1
STU101679,4.2,0
STU101680,3.6,0
STU101681,4.5,0
STU101682,4.7,3
STU101683,2.9,1
STU101684,4.2,1
STU101685,3.4,0
STU101686,4.7,0
STU101687,2.6,1
STU101688,3.4,0
STU101689,4.9,0
STU101690,4.1,0
STU101691,3.7,1
STU101692,4.3,3
STU101693,4.0,0
STU101694,4.8,2
STU101695,5.0,1
STU101696,4.2,0
STU101697,4.1,0
STU101698,4.2,0
STU101699,3.2,2
STU101700,3.4,0
STU101701,5.0,0
STU101702,3.9,1
STU101703,4.3,0
STU101704,4.4,0
STU101705,4.2,1
STU101706,2.3,3
STU101707,4.0,0
STU101708,4.5,0
STU101709,4.2,1
STU101710,4.1,1
STU101711,5.0,0
STU101712,3.3,0
STU101713,3.3,0
STU101714,3.7,0
STU101715,3.3,2
STU101716,4.6,2
STU101717,4.8,2
STU101718,2.4,1
STU101719,4.5,1
STU101720,4.4,0
STU101721,3.8,2
STU101722,2.6,1
STU101723,4.9,2
STU101724,3.9,2
STU101725,4.1,0
STU101726,4.1,3
STU101727,5.0,3
STU101728,3.2,2
STU101729,5.0,0
STU101730,3.5,3
STU101731,5.0,2
STU101732,3.9,1
STU101733,4.7,1
STU101734,3.5,0
STU101735,4.1,0
STU101736,5.0,1
STU101737,4.1,0
STU101738,3.6,0
STU101739,5.0,0
STU101740,4.2,1
STU101741,3.8,1
STU101742,5.0,0
STU101743,2.8,0
STU101744,3.9,1
STU101745,4.5,1
STU101746,2.3,1
STU101747,4.4,0
STU101748,4.3,3
STU101749,4.6,0
STU101750,4.2,1
STU101751,4.0,1
STU101752,3.9,1
STU101753,2.9,0
STU101754,5.0,0
STU101755,3.5,0
STU101756,3.4,1
STU101757,3.9,0
STU101758,3.5,1
STU101759,1.6,0
STU101760,5.0,0
STU101761,3.6,0
STU101762,4.6,0
STU101763,3.6,0
STU101764,4.2,0
STU101765,4.9,2
STU101766,3.9,0
STU101767,5.0,1
STU101768,5.0,1
STU101769,3.5,1
STU101770,3.4,1
STU101771,3.4,1
STU101772,5.0,2
STU101773,3.3,0
STU101774,4.7,2
STU101775,5.0,2
STU101776,4.9,0
STU101777,3.3,1
STU101778,3.8,1
STU101779,4.4,0
STU101780,3.9,0
STU101781,4.4,2
STU101782,4.2,1
STU101783,3.9,0
STU101784,4.5,2
STU101785,4.3,1
STU101786,2.9,1
STU101787,3.4,0
STU101788,4.2,1
STU101789,4.7,1
STU101790,3.9,1
STU101791,3.1,0
STU101792,3.9,1
STU101793,4.5,2
STU101794,5.0,1
STU101795,3.0,0
STU101796,3.1,5
STU101797,4.4,1
STU101798,4.6,0
STU101799,3.1,3
STU101800,4.3,1
STU101801,3.9,1
STU101802,4.0,0
STU101803,4.5,2
STU101804,3.9,0
STU101805,5.0,1
STU101806,3.0,0
STU101807,3.4,2
STU101808,3.8,2
STU101809,4.5,0
STU101810,3.0,1
STU101811,3.9,1
STU101812,4.3,1
STU101813,5.0,1
STU101814,5.0,1
STU101815,4.3,2
STU101816,4.4,0
STU101817,3.1,2
STU101818,4.3,1
STU101819,4.5,1
STU101820,3.8,0
STU101821,3.2,1
STU101822,4.2,0
STU101823,4.1,0
STU101824,5.0,1
STU101825,2.6,0
STU101826,3.6,1
STU101827,4.3,0
STU101828,5.0,0
STU101829,3.6,1
STU101830,3.0,0
STU101831,4.4,3
STU101832,4.2,0
STU101833,4.5,3
STU101834,4.3,0
STU101835,3.0,2
STU101836,3.2,1
STU101837,4.4,2
STU101838,4.4,0
STU101839,3.7,1
STU101840,3.2,1
STU101841,3.5,0
STU101842,4.0,0
STU101843,4.6,4
STU101844,3.6,0
STU101845,5.0,0
STU101846,3.0,1
STU101847,5.0,0
STU101848,4.9,0
STU101849,3.0,1
STU101850,4.9,0
STU101851,4.3,0
STU101852,4.4,1
STU101853,4.4,0
STU101854,4.0,2
STU101855,4.6,0
STU101856,4.3,1
STU101857,4.6,0
STU101858,4.7,2
STU101859,4.1,1
STU101860,2.9,1
STU101861,4.3,1
STU101862,4.5,0
STU101863,4.2,1
STU101864,4.7,1
STU101865,4.9,0
STU101866,4.1,0
STU101867,2.9,0
STU101868,5.0,0
STU101869,4.9,0
STU101870,5.0,0
STU101871,4.0,1
STU101872,3.5,1
STU101873,2.6,1
STU101874,3.1,5
STU101875,3.8,1
STU101876,3.4,1
STU101877,3.6,1
STU101878,3.5,0
STU101879,5.0,0
STU101880,4.6,1
STU101881,4.2,0
STU101882,4.5,2
STU101883,4.4,1
STU101884,4.2,0
STU101885,3.9,1
STU101886,4.4,1
STU101887,4.4,1
STU101888,3.6,0
STU101889,4.8,0
STU101890,3.5,1
STU101891,4.1,0
STU101892,3.0,0
STU101893,4.9,2
STU101894,4.3,2
STU101895,4.5,1
STU101896,5.0,1
STU101897,4.7,1
STU101898,4.2,2
STU101899,3.7,2
STU101900,4.5,1
STU101901,3.7,1
STU101902,4.2,1
STU101903,3.0,0
STU101904,4.4,2
STU101905,4.4,3
STU101906,3.4,1
STU101907,3.8,2
STU101908,4.6,0
STU101909,3.7,1
STU101910,2.9,0
STU101911,4.9,1
STU101912,3.4,1
STU101913,4.6,1
STU101914,4.4,1
STU101915,3.5,1
STU101916,4.8,1
STU101917,4.1,0
STU101918,5.0,0
STU101919,3.6,1
STU101920,5.0,0
STU101921,4.1,1
STU101922,4.2,2
STU101923,5.0,0
STU101924,5.0,4
STU101925,4.0,0
STU101926,4.3,0
STU101927,3.7,1
STU101928,2.9,1
STU101929,4.9,3
STU101930,4.2,0
STU101931,5.0,0
STU101932,3.8,2
STU101933,3.8,1
STU101934,3.7,0
STU101935,5.0,3
STU101936,4.1,2
STU101937,4.2,0
STU101938,3.9,0
STU101939,4.2,1
STU101940,3.9,1
STU101941,3.6,0
STU101942,4.0,0
STU101943,3.9,2
STU101944,4.2,2
STU101945,2.9,2
STU101946,2.5,1
STU101947,4.3,0
STU101948,3.1,0
STU101949,3.9,1
STU101950,4.5,1
STU101951,5.0,2
STU101952,5.0,1
STU101953,4.3,0
STU101954,4.1,2
STU101955,4.5,6
STU101956,4.0,1
STU101957,5.0,0
STU101958,2.9,3
STU101959,4.1,0
STU101960,4.3,2
STU101961,3.6,0
STU101962,3.7,1
STU101963,3.2,1
STU101964,3.3,0
STU101965,2.4,2
STU101966,5.0,2
STU101967,3.9,2
STU101968,4.2,1
STU101969,4.0,0
STU101970,2.6,1
STU101971,4.9,0
STU101972,4.2,0
STU101973,4.5,1
STU101974,2.6,1
STU101975,4.6,1
STU101976,3.6,0
STU101977,4.5,1
STU101978,3.8,0
STU101979,5.0,3
STU101980,4.9,1
STU101981,2.8,2
STU101982,5.0,2
STU101983,3.0,1
STU101984,2.6,1
STU101985,3.2,0
STU101986,4.5,0
STU101987,2.8,2
STU101988,4.7,0
STU101989,4.5,1
STU101990,5.0,1
STU101991,4.1,0
STU101992,4.2,1
STU101993,4.0,0
STU101994,5.0,0
STU101995,4.5,0
STU101996,3.4,1
STU101997,3.5,0
STU101998,5.0,0
STU101999,4.5,2
STU102000,4.7,0
STU102001,3.4,0
STU102002,5.0,1
STU102003,4.5,1
STU102004,5.0,1
STU102005,3.8,2
STU102006,3.7,1
STU102007,2.6,0
STU102008,4.6,0
STU102009,2.6,0
STU102010,5.0,0
STU102011,4.0,1
STU102012,5.0,0
STU102013,4.3,1
STU102014,2.9,2
STU102015,5.0,0
STU102016,3.6,0
STU102017,2.6,0
STU102018,5.0,0
STU102019,4.2,0
STU102020,3.9,1
STU102021,4.6,0
STU102022,3.0,1
STU102023,5.0,0
STU102024,4.7,0
STU102025,4.3,1
STU102026,3.9,1
STU102027,3.2,0
STU102028,2.5,3
STU102029,2.0,3
STU102030,3.4,2
STU102031,4.8,0
STU102032,4.5,0
STU102033,4.2,1
STU102034,4.3,2
STU102035,4.8,1
STU102036,5.0,0
STU102037,4.3,0
STU102038,4.2,1
STU102039,4.4,0
STU102040,4.4,0
STU102041,3.7,2
STU102042,3.6,0
STU102043,5.0,2
STU102044,3.3,1
STU102045,2.9,2
STU102046,4.4,0
STU102047,3.6,3
STU102048,3.9,2
STU102049,3.5,1
STU102050,4.0,1
STU102051,3.9,0
STU102052,3.6,1
STU102053,5.0,0
STU102054,5.0,2
STU102055,4.4,0
STU102056,3.9,1
STU102057,3.9,0
STU102058,4.1,4
STU102059,5.0,0
STU102060,5.0,1
STU102061,5.0,1
STU102062,5.0,1
STU102063,3.1,2
STU102064,4.4,1
STU102065,5.0,0
STU102066,2.9,1
STU102067,4.0,1
STU102068,4.3,2
STU102069,3.8,1
STU102070,4.2,0
STU102071,4.8,0
STU102072,4.0,1
STU102073,4.7,1
STU102074,3.8,2
STU102075,5.0,1
STU102076,4.7,2
STU102077,4.1,1
STU102078,3.6,0
STU102079,4.3,1
STU102080,4.1,5
STU102081,2.4,2
STU102082,3.4,3
STU102083,4.2,0
STU102084,3.8,0
STU102085,4.6,1
STU102086,4.4,1
STU102087,5.0,1
STU102088,2.9,2
STU102089,4.7,1
STU102090,2.7,0
STU102091,5.0,1
STU102092,4.0,0
STU102093,4.2,1
STU102094,4.5,1
STU102095,5.0,0
STU102096,3.7,1
STU102097,5.0,3
STU102098,4.4,2
STU102099,3.7,0
STU102100,3.3,0
STU102101,4.3,0
STU102102,3.6,0
STU102103,4.0,0
STU102104,3.1,2
STU102105,3.9,1
STU102106,3.3,0
STU102107,4.0,1
STU102108,4.1,1
STU102109,5.0,2
STU102110,4.7,2
STU102111,3.5,0
STU102112,3.5,0
STU102113,4.6,0
STU102114,5.0,0
STU102115,2.9,1
STU102116,3.4,1
STU102117,3.5,1
STU102118,4.8,0
STU102119,3.9,1
STU102120,4.2,1
STU102121,2.9,1
STU102122,4.9,1
STU102123,4.6,2
STU102124,2.9,0
STU102125,5.0,0
STU102126,3.5,0
STU102127,4.1,0
STU102128,3.2,0
STU102129,4.1,1
STU102130,3.2,0
STU102131,4.8,0
STU102132,3.3,1
STU102133,4.5,1
STU102134,3.3,1
STU102135,3.5,0
STU102136,4.4,0
STU102137,4.4,0
STU102138,4.1,0
STU102139,3.4,0
STU102140,4.1,0
STU102141,3.4,1
STU102142,3.3,1
STU102143,3.6,1
STU102144,5.0,1
STU102145,3.7,0
STU102146,3.9,3
STU102147,3.7,0
STU102148,4.9,2
STU102149,4.9,0
STU102150,4.1,1
STU102151,2.9,1
STU102152,4.3,0
STU102153,4.6,1
STU102154,3.7,1
STU102155,4.7,0
STU102156,3.0,0
STU102157,3.3,1
STU102158,4.8,1
STU102159,4.9,2
STU102160,4.5,3
STU102161,4.2,0
STU102162,4.0,1
STU102163,4.7,0
STU102164,4.7,0
STU102165,5.0,0
STU102166,2.7,1
STU102167,4.3,0
STU102168,4.4,0
STU102169,3.5,2
STU102170,5.0,2
STU102171,3.3,0
STU102172,4.5,1
STU102173,2.8,0
STU102174,4.8,1
STU102175,4.0,0
STU102176,3.1,1
STU102177,3.4,0
STU102178,3.9,1
STU102179,4.0,1
STU102180,4.3,2
STU102181,4.5,0
STU102182,4.0,1
STU102183,3.2,2
STU102184,5.0,2
STU102185,4.1,3
STU102186,5.0,0
STU102187,4.3,0
STU102188,4.0,0
STU102189,4.8,1
STU102190,4.4,0
STU102191,5.0,2
STU102192,2.0,2
STU102193,3.5,0
STU102194,4.8,2
STU102195,3.2,2
STU102196,3.4,0
STU102197,2.4,1
STU102198,3.4,2
STU102199,3.7,0
STU102200,4.2,0
STU102201,4.1,0
STU102202,4.9,1
STU102203,3.2,1
STU102204,5.0,1
STU102205,3.6,0
STU102206,3.9,0
STU102207,3.9,0
STU102208,3.6,1
STU102209,4.6,0
STU102210,5.0,0
STU102211,3.5,3
STU102212,5.0,0
STU102213,5.0,1
STU102214,3.7,2
STU102215,4.2,0
STU102216,3.6,0
STU102217,3.6,0
STU102218,4.1,1
STU102219,3.5,1
STU102220,4.0,1
STU102221,4.5,2
STU102222,3.5,0
STU102223,4.2,1
STU102224,4.1,1
STU102225,3.4,1
STU102226,3.2,1
STU102227,5.0,2
STU102228,4.4,2
STU102229,5.0,1
STU102230,3.5,0
STU102231,4.4,1
STU102232,4.6,0
STU102233,4.6,1
STU102234,2.9,0
STU102235,4.5,2
STU102236,2.3,3
STU102237,4.8,0
STU102238,3.4,1
STU102239,3.8,0
STU102240,3.7,1
STU102241,3.5,0
STU102242,3.8,2
STU102243,3.5,1
STU102244,5.0,0
STU102245,4.3,0
STU102246,4.7,1
STU102247,5.0,0
STU102248,3.2,2
STU102249,4.6,0
STU102250,4.2,1
STU102251,4.4,2
STU102252,3.6,1
STU102253,4.0,0
STU102254,4.5,1
STU102255,4.0,3
STU102256,4.8,1
STU102257,4.3,1
STU102258,3.4,0
STU102259,4.2,1
STU102260,4.5,1
STU102261,3.3,2
STU102262,4.6,1
STU102263,4.2,0
STU102264,2.5,0
STU102265,3.1,1
STU102266,3.6,0
STU102267,3.9,2
STU102268,4.6,1
STU102269,4.0,2
STU102270,4.4,1
STU102271,3.2,1
STU102272,4.1,1
STU102273,4.5,0
STU102274,3.4,0
STU102275,4.9,1
STU102276,4.4,0
STU102277,4.7,1
STU102278,4.3,0
STU102279,3.5,3
STU102280,4.2,3
STU102281,5.0,0
STU102282,4.9,1
STU102283,4.1,0
STU102284,3.6,0
STU102285,5.0,0
STU102286,4.5,3
STU102287,2.6,1
STU102288,3.2,1
STU102289,4.7,3
STU102290,4.0,0
STU102291,3.8,1
STU102292,4.2,1
STU102293,4.4,0
STU102294,3.5,2
STU102295,3.7,0
STU102296,4.0,2
STU102297,4.7,2
STU102298,3.7,2
STU102299,5.0,1
STU102300,4.4,1
STU102301,4.2,0
STU102302,4.6,2
STU102303,3.6,0
STU102304,4.8,3
STU102305,4.5,0
STU102306,3.8,2
STU102307,4.6,0
STU102308,3.7,1
STU102309,3.1,2
STU102310,4.6,1
STU102311,4.0,0
STU102312,4.4,2
STU102313,2.5,1
STU102314,3.7,0
STU102315,4.0,2
STU102316,3.3,1
STU102317,4.1,1
STU102318,3.3,2
STU102319,3.9,1
STU102320,4.9,2
STU102321,4.2,0
STU102322,5.0,1
STU102323,5.0,0
STU102324,4.7,1
STU102325,4.4,1
STU102326,4.0,2
STU102327,5.0,0
STU102328,5.0,3
STU102329,4.2,1
STU102330,4.6,2
STU102331,4.5,0
STU102332,5.0,0
STU102333,5.0,0
STU102334,3.3,0
STU102335,4.5,1
STU102336,4.0,2
STU102337,4.2,0
STU102338,4.5,0
STU102339,5.0,0
STU102340,4.6,2
STU102341,5.0,1
STU102342,4.5,0
STU102343,4.0,0
STU102344,4.4,0
STU102345,5.0,0
STU102346,3.5,1
STU102347,3.5,0
STU102348,4.6,0
STU102349,4.1,0
STU102350,4.0,1
STU102351,4.9,1
STU102352,5.0,1
STU102353,5.0,1
STU102354,4.7,3
STU102355,3.8,0
STU102356,4.5,1
STU102357,3.3,0
STU102358,3.2,0
STU102359,4.4,0
STU102360,4.6,1
STU102361,5.0,2
STU102362,4.1,1
STU102363,4.4,0
STU102364,5.0,1
STU102365,3.5,1
STU102366,4.5,1
STU102367,3.7,0
STU102368,3.7,4
STU102369,4.3,0
STU102370,5.0,2
STU102371,5.0,0
STU102372,3.8,2
STU102373,3.7,0
STU102374,5.0,3
STU102375,2.6,1
STU102376,4.7,0
STU102377,4.0,1
STU102378,5.0,3
STU102379,4.6,0
STU102380,3.9,1
STU102381,3.4,0
STU102382,3.7,1
STU102383,4.4,1
STU102384,4.2,1
STU102385,3.5,0
STU102386,4.2,2
STU102387,4.1,0
STU102388,4.4,0
STU102389,4.7,0
STU102390,3.5,1
STU102391,4.5,0
STU102392,4.5,1
STU102393,4.1,0
STU102394,3.9,1
STU102395,4.2,1
STU102396,5.0,0
STU102397,3.7,0
STU102398,5.0,1
STU102399,4.7,2
STU102400,3.3,0
STU102401,4.5,2
STU102402,5.0,0
STU102403,2.8,0
STU102404,4.4,0
STU102405,4.5,0
STU102406,4.3,3
STU102407,4.8,1
STU102408,3.3,2
STU102409,3.2,0
STU102410,4.2,2
STU102411,3.6,1
STU102412,4.4,1
STU102413,4.7,2
STU102414,4.9,1
STU102415,3.9,0
STU102416,4.5,1
STU102417,3.7,1
STU102418,4.5,0
STU102419,5.0,3
STU102420,5.0,1
STU102421,3.7,0
STU102422,3.7,1
STU102423,5.0,1
STU102424,3.4,1
STU102425,2.6,0
STU102426,5.0,0
STU102427,4.1,1
STU102428,4.6,0
STU102429,4.2,3
STU102430,5.0,1
STU102431,3.5,0
STU102432,4.3,1
STU102433,5.0,2
STU102434,4.1,0
STU102435,4.0,0
STU102436,3.6,1
STU102437,2.8,0
STU102438,3.8,0
STU102439,2.9,1
STU102440,3.6,2
STU102441,3.6,1
STU102442,4.9,2
STU102443,4.2,0
STU102444,3.9,1
STU102445,4.2,0
STU102446,2.5,0
STU102447,3.7,2
STU102448,3.8,1
STU102449,4.1,1
STU102450,2.9,1
STU102451,4.9,0
STU102452,4.1,1
STU102453,4.0,3
STU102454,4.0,1
STU102455,5.0,2
STU102456,4.4,0
STU102457,5.0,1
STU102458,5.0,4
STU102459,4.4,2
STU102460,4.5,1
STU102461,2.1,2
STU102462,4.2,1
STU102463,4.2,1
STU102464,5.0,0
STU102465,2.8,1
STU102466,4.8,3
STU102467,4.3,0
STU102468,4.4,0
STU102469,5.0,0
STU102470,5.0,1
STU102471,4.1,1
STU102472,3.8,2
STU102473,4.2,1
STU102474,3.9,2
STU102475,3.7,2
STU102476,4.7,1
STU102477,2.9,2
STU102478,3.9,1
STU102479,4.4,2
STU102480,3.7,1
STU102481,4.6,0
STU102482,2.6,0
STU102483,4.4,1
STU102484,4.5,2
STU102485,4.1,1
STU102486,3.7,1
STU102487,4.8,3
STU102488,2.7,1
STU102489,4.4,1
STU102490,4.4,0
STU102491,4.5,3
STU102492,4.0,0
STU102493,4.1,1
STU102494,4.3,2
STU102495,5.0,2
STU102496,4.3,1
STU102497,3.8,2
STU102498,4.1,0
STU102499,3.2,0
STU102500,5.0,2
STU102501,4.4,1
STU102502,4.1,1
STU102503,3.4,0
STU102504,5.0,1
STU102505,5.0,0
STU102506,3.7,0
STU102507,4.0,2
STU102508,2.3,0
STU102509,4.9,0
STU102510,3.9,0
STU102511,5.0,0
STU102512,4.6,2
STU102513,3.8,1
STU102514,4.0,0
STU102515,5.0,3
STU102516,4.6,0
STU102517,4.4,1
STU102518,5.0,0
STU102519,3.9,3
STU102520,4.9,0
STU102521,3.4,0
STU102522,3.1,1
STU102523,3.8,0
STU102524,4.9,2
STU102525,4.4,1
STU102526,3.9,1
STU102527,3.8,1
STU102528,4.9,0
STU102529,3.9,2
STU102530,3.7,0
STU102531,4.8,0
STU102532,4.5,0
STU102533,4.9,1
STU102534,3.2,0
STU102535,4.1,1
STU102536,4.9,3
STU102537,5.0,1
